ts_real,ts_esp32,soil_raw,temp,hum,estado,momento
2026-07-18T09:07:57.875700,11966400,1050,24.75,23.88,mojado,dia
2026-07-19T14:11:23.685561,14032800,1291,15.81,24.08,humedo,tarde
2026-07-21T10:29:30.214279,15635600,1578,26.72,22.16,humedo,dia
2026-07-19T11:00:46.645145,4502800,1463,26.38,25.48,humedo,dia
2026-07-21T09:51:47.497033,1205600,1064,25.03,24.89,mojado,dia
2026-07-18T01:40:32.892815,15016400,2012,14.18,39.22,seco,noche
2026-07-21T13:08:01.663776,2905600,1630,15.25,22.03,seco,tarde
2026-07-20T15:27:37.539447,10169200,946,16.79,23.77,mojado,tarde
2026-07-21T13:17:01.569657,485600,901,15.31,23.25,mojado,tarde
2026-07-18T19:06:09.999205,9206400,1996,14.08,38.99,seco,noche
2026-07-20T09:34:14.427453,3769200,2892,25.25,26.31,seco,dia
2026-07-19T21:50:02.004809,5572800,1741,13.52,41.67,humedo,noche
2026-07-18T10:59:25.990167,8946400,1060,24.91,25.0,mojado,dia
2026-07-21T05:30:38.757321,13955600,980,13.51,41.9,mojado,noche
2026-07-20T18:34:38.722122,319200,1478,18.53,23.41,humedo,noche
2026-07-18T09:35:58.767570,9596400,1999,27.58,22.38,humedo,dia
2026-07-20T13:07:45.828286,7639200,902,15.32,23.27,mojado,tarde
2026-07-21T15:03:05.870831,4675600,1748,16.65,22.17,seco,tarde
2026-07-18T02:02:15.702432,14976400,1499,13.69,41.23,humedo,noche
2026-07-20T10:06:58.894876,7119200,2916,25.6,26.81,seco,dia
2026-07-20T18:32:15.707328,11659200,2010,18.33,22.24,seco,noche
2026-07-18T21:39:20.528976,14926400,1463,13.65,41.29,humedo,noche
2026-07-21T11:42:15.449250,3805600,1057,24.9,23.13,mojado,dia
2026-07-19T15:57:13.318856,14552800,1333,16.96,23.15,humedo,tarde
2026-07-21T10:19:35.096281,8855600,1115,26.88,22.5,mojado,dia
2026-07-20T23:25:59.711728,3519200,2002,14.16,38.68,seco,noche
2026-07-20T21:25:43.240513,1999200,1452,13.83,41.37,humedo,noche
2026-07-19T15:44:41.703934,12802800,959,17.02,23.32,mojado,tarde
2026-07-21T04:29:17.312556,13685600,992,13.47,41.83,mojado,noche
2026-07-18T13:59:54.487560,8366400,1244,15.7,23.59,humedo,tarde
2026-07-19T09:56:31.690609,14372800,1421,26.09,24.58,humedo,dia
2026-07-20T00:49:52.803165,16869200,2009,14.13,39.12,seco,noche
2026-07-20T03:57:42.056686,12289200,2001,14.08,39.18,seco,noche
2026-07-20T05:10:51.605880,6509200,991,13.59,41.83,mojado,noche
2026-07-21T12:27:26.476273,5585600,1317,23.61,24.08,humedo,tarde
2026-07-21T20:43:41.394557,6865600,1944,13.68,38.92,seco,noche
2026-07-20T08:57:12.947781,5539200,1317,24.21,24.57,humedo,dia
2026-07-20T11:55:17.557181,979200,3002,26.28,26.4,seco,dia
2026-07-19T04:16:41.888842,11512800,1990,14.04,38.49,seco,noche
2026-07-19T14:31:11.406354,16772800,936,16.34,23.12,mojado,tarde
2026-07-20T05:54:48.666522,14049200,1511,13.81,41.28,humedo,noche
2026-07-19T21:40:53.296992,12132800,1472,13.53,41.55,humedo,noche
2026-07-20T12:36:47.247606,15899200,1630,14.9,21.85,seco,tarde
2026-07-19T08:18:54.308906,8102800,1042,24.36,25.82,mojado,dia
2026-07-20T15:27:04.912115,2939200,1826,16.58,21.66,seco,tarde
2026-07-20T08:13:16.604076,3849200,2798,24.19,25.95,seco,dia
2026-07-21T12:23:56.852107,6545600,2357,20.44,26.05,seco,tarde
2026-07-19T18:06:13.138356,10152800,995,18.37,23.7,mojado,noche
2026-07-21T14:27:56.883502,16095600,1730,16.02,22.47,seco,tarde
2026-07-20T04:34:35.772196,14499200,991,13.6,41.84,mojado,noche
2026-07-19T06:29:49.303437,12282800,1451,13.92,41.46,humedo,dia
2026-07-19T16:14:52.095273,4902800,1897,17.58,22.06,seco,tarde
2026-07-19T15:54:04.409374,12502800,958,17.22,23.55,mojado,tarde
2026-07-20T12:50:06.162800,11859200,1139,14.78,23.08,humedo,tarde
2026-07-21T05:40:28.897869,7865600,1404,13.56,41.43,humedo,noche
2026-07-18T09:50:33.202243,9046400,1110,26.61,25.11,mojado,dia
2026-07-19T08:30:20.641420,3502800,1664,27.16,20.82,humedo,dia
2026-07-20T23:03:17.791626,4139200,983,13.54,41.87,mojado,noche
2026-07-20T08:39:29.684883,11029200,1622,26.8,26.56,humedo,dia
2026-07-19T08:17:40.164535,2822800,2861,24.93,26.01,seco,dia
2026-07-19T08:43:02.078550,1542800,1787,26.85,22.64,humedo,dia
2026-07-18T14:10:48.190491,15236400,1243,15.87,23.5,humedo,tarde
2026-07-20T14:17:23.760987,1719200,1708,15.98,22.24,seco,tarde
2026-07-21T03:09:40.057750,845600,1975,13.84,39.04,seco,noche
2026-07-18T08:15:21.911151,7886400,1069,25.25,25.8,mojado,dia
2026-07-20T17:47:41.470102,12449200,1441,18.17,23.26,humedo,tarde
2026-07-21T06:57:35.056141,4255600,1561,26.32,22.01,humedo,dia
2026-07-21T12:09:51.430530,16025600,886,14.74,23.18,mojado,tarde
2026-07-18T10:30:50.147274,1726400,1661,26.99,20.67,humedo,dia
2026-07-20T16:02:43.364499,7499200,1854,17.23,22.88,seco,tarde
2026-07-21T13:02:24.125389,9145600,898,15.2,23.38,mojado,tarde
2026-07-21T14:10:29.427464,5715600,1244,15.82,23.65,humedo,tarde
2026-07-21T10:04:54.471958,16385600,2962,25.73,25.58,seco,dia
2026-07-18T01:54:50.455559,15436400,997,13.62,41.87,mojado,noche
2026-07-18T14:05:20.798317,16596400,1695,15.84,22.03,seco,tarde
2026-07-21T08:32:59.357206,3465600,1113,26.74,24.46,mojado,dia
2026-07-20T08:59:15.254233,14519200,2857,25.02,25.85,seco,dia
2026-07-20T04:18:55.153093,2239200,1509,13.67,41.36,humedo,noche
2026-07-18T04:36:36.973483,8956400,2000,14.2,39.2,seco,noche
2026-07-18T18:12:44.722576,16616400,997,18.44,23.35,mojado,noche
2026-07-19T18:57:08.319301,6442800,2013,18.17,21.97,seco,noche
2026-07-18T13:21:39.300396,4096400,1196,15.31,23.42,humedo,tarde
2026-07-18T08:37:56.377897,16406400,1650,24.71,23.57,humedo,dia
2026-07-21T05:05:39.002813,4045600,995,13.66,41.85,mojado,noche
2026-07-19T15:56:06.610344,12762800,1355,17.0,23.57,humedo,tarde
2026-07-21T16:53:09.129469,15445600,976,17.76,23.33,mojado,tarde
2026-07-21T08:53:27.517540,2895600,1854,29.06,23.48,humedo,dia
2026-07-22T00:09:53.527271,1595600,989,13.64,41.81,mojado,noche
2026-07-18T09:07:49.991956,4596400,1689,29.3,23.89,humedo,dia
2026-07-20T08:54:06.824189,5759200,1620,27.8,24.63,humedo,dia
2026-07-20T13:35:17.689899,3669200,1171,15.32,23.22,humedo,tarde
2026-07-18T15:19:14.457693,4436400,1341,16.52,23.08,humedo,tarde
2026-07-19T16:05:34.414616,922800,1848,17.39,22.3,seco,tarde
2026-07-18T08:08:38.961571,9046400,2786,24.32,26.73,seco,dia
2026-07-21T19:53:23.967437,4625600,1574,13.52,41.34,humedo,noche
2026-07-21T20:35:33.311078,8465600,1589,13.76,41.1,humedo,noche
2026-07-20T05:11:25.610681,6379200,1985,13.97,38.82,seco,noche
2026-07-19T07:40:18.343911,10872800,1046,24.7,25.76,mojado,dia
2026-07-21T08:22:08.632089,3175600,2812,24.45,25.76,seco,dia
2026-07-20T02:21:04.853592,809200,1216,13.6,41.1,humedo,noche
2026-07-21T10:35:49.665447,2275600,1141,27.76,25.47,mojado,dia
2026-07-19T18:32:32.572072,11272800,1988,18.8,22.83,seco,noche
2026-07-20T07:07:49.993818,2489200,1522,25.81,25.64,humedo,dia
2026-07-18T10:28:22.130446,5206400,1117,26.7,24.48,mojado,dia
2026-07-20T19:12:33.239463,8269200,987,13.56,41.82,mojado,noche
2026-07-18T08:52:02.412571,4686400,1082,25.71,25.61,mojado,dia
2026-07-21T08:14:27.933881,9155600,1847,29.7,25.96,humedo,dia
2026-07-21T15:33:16.820534,6935600,1332,16.79,23.55,humedo,tarde
2026-07-19T21:27:59.715512,1492800,2033,14.33,40.42,seco,noche
2026-07-18T18:39:01.654628,1576400,1792,13.67,41.54,humedo,noche
2026-07-21T12:02:27.207501,1395600,992,22.69,24.73,mojado,tarde
2026-07-19T01:17:09.609452,11842800,2007,14.2,38.51,seco,noche
2026-07-20T07:09:26.117705,16829200,1284,25.8,25.08,humedo,dia
2026-07-18T18:20:47.096767,7766400,1439,13.65,41.34,humedo,noche
2026-07-21T22:36:17.976671,4595600,1981,13.99,38.51,seco,noche
2026-07-20T06:58:08.942084,8559200,2733,23.84,26.67,seco,dia
2026-07-18T23:44:55.644699,12966400,990,13.6,41.78,mojado,noche
2026-07-18T13:22:51.559244,11956400,1204,15.11,23.39,humedo,tarde
2026-07-19T14:16:10.367835,1652800,1224,15.67,23.57,humedo,tarde
2026-07-20T04:35:13.298550,16279200,993,13.52,41.89,mojado,noche
2026-07-19T11:37:41.193401,9712800,1520,27.8,23.97,humedo,dia
2026-07-18T17:57:13.697073,12986400,1449,18.38,23.89,humedo,tarde
2026-07-19T08:30:57.863754,2352800,1328,23.79,28.01,humedo,dia
2026-07-20T15:35:49.304573,3119200,951,16.91,23.2,mojado,tarde
2026-07-19T11:05:01.177747,11572800,1317,27.93,21.93,humedo,dia
2026-07-19T15:54:21.053278,11192800,1792,17.13,22.2,seco,tarde
2026-07-18T16:49:20.282767,1826400,977,17.71,23.72,mojado,tarde
2026-07-18T08:53:27.891662,7026400,1497,26.94,24.29,humedo,dia
2026-07-18T17:49:40.734559,13666400,2006,18.46,21.83,seco,tarde
2026-07-20T13:47:04.080182,2619200,1660,15.61,22.24,seco,tarde
2026-07-18T15:01:53.317189,2246400,1312,16.42,23.31,humedo,tarde
2026-07-18T07:26:27.368799,1986400,1069,25.2,25.0,mojado,dia
2026-07-21T02:35:43.512618,9755600,986,13.47,41.9,mojado,noche
2026-07-19T19:44:23.302081,6342800,988,13.57,41.74,mojado,noche
2026-07-20T12:30:18.520316,8329200,1135,14.63,23.56,humedo,tarde
2026-07-18T15:08:15.913459,16356400,1778,16.57,21.98,seco,tarde
2026-07-21T10:00:03.341098,9635600,1109,26.76,27.64,mojado,dia
2026-07-21T16:30:56.151857,16645600,1916,17.51,22.29,seco,tarde
2026-07-20T14:49:10.593799,1279200,1269,16.08,23.03,humedo,tarde
2026-07-18T12:50:42.247309,15066400,1217,14.82,23.27,humedo,tarde
2026-07-18T04:12:56.431138,10426400,1523,13.82,41.44,humedo,noche
2026-07-19T09:59:18.570806,6232800,1071,25.62,25.08,mojado,dia
2026-07-20T16:55:40.064102,2559200,1895,17.56,22.82,seco,tarde
2026-07-18T17:11:45.137990,14486400,1900,17.85,22.37,seco,tarde
2026-07-19T17:52:29.758017,4732800,1951,18.3,22.33,seco,tarde
2026-07-18T11:51:55.848725,13336400,1172,28.62,23.98,mojado,dia
2026-07-21T14:44:06.724541,11005600,924,16.2,23.47,mojado,tarde
2026-07-19T18:25:15.701362,12432800,1420,18.3,23.34,humedo,noche
2026-07-20T17:34:16.140971,4279200,988,18.2,23.57,mojado,tarde
2026-07-18T07:10:54.936083,4996400,1108,26.5,23.8,mojado,dia
2026-07-20T22:23:33.719181,11929200,984,13.53,41.96,mojado,noche
2026-07-20T08:50:14.224238,6359200,2841,24.88,26.27,seco,dia
2026-07-18T13:10:19.756754,536400,1154,15.2,23.65,humedo,tarde
2026-07-19T12:52:01.288415,9512800,1156,14.89,22.78,humedo,tarde
2026-07-19T17:32:21.483226,3752800,982,18.06,23.36,mojado,tarde
2026-07-19T13:00:22.396455,5142800,1189,14.92,23.78,humedo,tarde
2026-07-18T05:59:14.820991,726400,982,13.45,41.82,mojado,noche
2026-07-19T22:00:02.674719,11752800,983,13.44,41.95,mojado,noche
2026-07-18T13:12:16.013760,7846400,1171,14.99,24.04,humedo,tarde
2026-07-18T15:22:20.940453,6326400,947,16.72,23.62,mojado,tarde
2026-07-21T20:24:35.001119,7095600,2011,14.29,39.32,seco,noche
2026-07-19T22:07:49.429807,8992800,993,13.66,41.97,mojado,noche
2026-07-20T03:46:20.192961,7219200,981,13.54,41.92,mojado,noche
2026-07-20T16:51:34.361626,13439200,1926,17.75,22.55,seco,tarde
2026-07-20T15:20:05.506443,769200,1828,16.82,21.42,seco,tarde
2026-07-19T21:57:19.531343,9172800,1994,14.1,38.84,seco,noche
2026-07-19T11:00:16.936946,12192800,1068,25.51,24.55,mojado,dia
2026-07-21T13:53:46.482681,9365600,1660,15.71,22.11,seco,tarde
2026-07-21T15:28:33.714580,3545600,951,16.75,23.61,mojado,tarde
2026-07-21T02:50:30.053128,15705600,1994,14.04,38.98,seco,noche
2026-07-21T20:47:51.319024,4345600,1948,13.67,38.61,seco,noche
2026-07-21T17:11:15.263128,12425600,983,17.96,24.09,mojado,tarde
2026-07-18T18:02:38.792313,4356400,1005,18.57,23.89,mojado,noche
2026-07-19T12:58:12.436218,15672800,1174,15.0,23.38,humedo,tarde
2026-07-20T13:27:06.810212,8579200,891,15.26,24.15,mojado,tarde
2026-07-20T07:07:47.641356,12979200,2764,24.16,25.59,seco,dia
2026-07-18T16:05:03.349324,6366400,960,17.13,23.47,mojado,tarde
2026-07-21T11:46:51.963888,7955600,2998,26.27,26.99,seco,dia
2026-07-21T08:28:13.543136,12085600,1089,25.83,25.41,mojado,dia
2026-07-18T13:04:28.808104,7476400,895,15.22,23.41,mojado,tarde
2026-07-21T21:49:26.555396,8745600,1766,13.84,41.28,humedo,noche
2026-07-20T11:43:58.895222,11379200,1717,27.95,22.34,humedo,dia
2026-07-18T12:51:58.012293,10066400,1607,15.17,22.39,seco,tarde
2026-07-20T10:54:29.084477,10139200,3000,26.24,26.4,seco,dia
2026-07-20T15:41:03.458387,6479200,1794,16.89,21.91,seco,tarde
2026-07-18T06:34:01.252508,15906400,1103,26.25,21.15,mojado,dia
2026-07-20T15:46:00.433447,2549200,953,17.03,23.36,mojado,tarde
2026-07-18T13:01:02.207264,5816400,895,15.08,23.99,mojado,tarde
2026-07-20T09:10:34.284863,4879200,1508,25.37,23.45,humedo,dia
2026-07-21T09:32:02.428092,1425600,1418,23.86,22.36,humedo,dia
2026-07-20T12:35:07.234441,12629200,1374,20.06,24.92,humedo,tarde
2026-07-18T14:19:34.241637,13906400,1751,16.06,21.82,seco,tarde
2026-07-18T12:32:04.185721,5046400,893,14.94,23.6,mojado,tarde
2026-07-21T17:47:14.999450,1245600,997,18.44,23.0,mojado,tarde
2026-07-20T09:45:55.671897,12579200,2867,25.03,26.08,seco,dia
2026-07-21T20:23:16.517134,3325600,1449,13.74,41.56,humedo,noche
2026-07-20T13:58:23.088623,11309200,918,15.87,22.95,mojado,tarde
2026-07-20T02:14:34.980460,9929200,1335,13.78,41.15,humedo,noche
2026-07-21T16:40:19.425849,4755600,971,17.64,23.45,mojado,tarde
2026-07-20T09:02:15.175588,5959200,2896,25.17,25.91,seco,dia
2026-07-21T15:31:23.224462,16775600,1283,16.39,23.35,humedo,tarde
2026-07-18T23:41:59.147308,15916400,1499,13.65,41.42,humedo,noche
2026-07-18T05:42:39.244213,14936400,2034,14.43,39.68,seco,noche
2026-07-19T13:32:33.088776,16342800,1694,15.37,22.45,seco,tarde
2026-07-19T03:09:20.109001,3392800,972,13.52,41.96,mojado,noche
2026-07-20T08:41:57.330532,13399200,2001,28.18,22.96,humedo,dia
2026-07-18T20:25:34.963719,15246400,1976,13.94,38.94,seco,noche
2026-07-20T17:04:44.361943,2499200,1328,17.65,23.15,humedo,tarde
2026-07-19T07:52:49.750660,12622800,2842,24.95,25.92,seco,dia
2026-07-19T07:56:43.505161,15672800,2812,24.63,26.06,seco,dia
2026-07-18T13:40:03.662977,1996400,1201,15.19,23.62,humedo,tarde
2026-07-19T23:23:05.033678,11642800,986,13.58,41.88,mojado,noche
2026-07-19T20:48:56.476610,15402800,2011,14.24,40.64,seco,noche
2026-07-19T05:08:10.904887,14772800,992,13.53,41.93,mojado,noche
2026-07-20T02:55:27.406911,1099200,986,13.57,42.04,mojado,noche
2026-07-18T13:36:16.273843,13926400,1230,15.36,23.04,humedo,tarde
2026-07-18T23:39:11.866710,126400,2014,14.23,38.28,seco,noche
2026-07-20T12:07:28.887309,3579200,2307,19.91,25.92,seco,tarde
2026-07-19T08:44:53.050175,232800,2867,24.96,25.92,seco,dia
2026-07-21T09:30:16.327693,11485600,2846,24.91,26.51,seco,dia
2026-07-20T01:46:20.933617,8909200,999,13.66,41.89,mojado,noche
2026-07-21T10:56:16.039859,11415600,2918,25.48,26.29,seco,dia
2026-07-20T11:34:14.415587,15519200,1123,27.17,24.73,mojado,dia
2026-07-19T09:06:24.446856,13802800,2847,24.85,26.07,seco,dia
2026-07-20T10:32:04.702430,14119200,1024,23.88,25.77,mojado,dia
2026-07-18T15:38:42.990995,476400,1773,16.68,23.01,seco,tarde
2026-07-20T16:44:05.130196,15669200,1835,17.77,22.18,seco,tarde
2026-07-21T22:34:46.909863,2485600,1329,13.68,41.07,humedo,noche
2026-07-20T18:48:52.310392,16739200,2021,18.59,22.13,seco,noche
2026-07-21T13:39:37.419628,395600,1271,15.35,23.33,humedo,tarde
2026-07-21T07:53:55.710225,9365600,1088,25.92,25.76,mojado,dia
2026-07-21T18:52:34.102579,14505600,986,13.46,41.99,mojado,noche
2026-07-19T04:50:19.371260,1102800,1466,13.62,41.54,humedo,noche
2026-07-20T08:05:22.724067,559200,1950,29.26,23.93,humedo,dia
2026-07-21T15:59:51.278876,15625600,1851,17.02,22.45,seco,tarde
2026-07-19T06:30:45.155092,11542800,2736,23.73,26.7,seco,dia
2026-07-21T14:05:54.534004,16275600,1216,15.5,23.64,humedo,tarde
2026-07-19T09:33:34.073704,4482800,2923,25.54,26.14,seco,dia
2026-07-19T08:27:44.321648,15332800,1471,23.65,23.43,humedo,dia
2026-07-21T11:00:49.347854,14885600,2925,25.62,25.95,seco,dia
2026-07-20T19:15:53.790415,3129200,1461,13.68,41.52,humedo,noche
2026-07-19T07:51:49.742510,942800,2800,24.41,26.53,seco,dia
2026-07-20T18:37:36.402308,749200,996,18.46,24.03,mojado,noche
2026-07-19T19:15:08.311671,13902800,1452,13.79,41.54,humedo,noche
2026-07-20T08:31:50.374138,1389200,1742,27.22,24.87,humedo,dia
2026-07-21T00:09:22.495731,5359200,1322,13.72,41.11,humedo,noche
2026-07-20T16:42:54.048049,10339200,1411,17.45,23.59,humedo,tarde
2026-07-19T12:34:35.208630,3842800,2399,20.8,26.11,seco,tarde
2026-07-18T15:39:52.224855,7926400,1833,16.96,21.98,seco,tarde
2026-07-20T20:44:00.075712,1509200,1972,13.83,38.89,seco,noche
2026-07-20T18:26:49.248664,5109200,1965,18.43,22.22,seco,noche
2026-07-19T10:16:19.256090,7032800,1098,26.19,24.42,mojado,dia
2026-07-18T15:33:31.413293,15786400,1344,16.89,23.57,humedo,tarde
2026-07-20T14:50:51.099859,14569200,1795,16.64,22.5,seco,tarde
2026-07-21T19:40:07.779709,14635600,1332,13.69,41.17,humedo,noche
2026-07-21T13:57:38.085295,10955600,916,15.8,23.64,mojado,tarde
2026-07-21T14:01:51.210818,4835600,1721,15.91,21.8,seco,tarde
2026-07-20T12:13:07.059112,11199200,1083,21.44,24.22,humedo,tarde
2026-07-19T09:32:28.461957,13292800,2864,24.96,26.06,seco,dia
2026-07-21T13:16:20.004198,2745600,1638,15.21,22.52,seco,tarde
2026-07-20T00:08:25.058058,1722800,1465,13.73,41.53,humedo,noche
2026-07-21T23:10:37.395398,10185600,1393,13.81,40.89,humedo,noche
2026-07-21T11:31:06.193352,565600,2980,26.0,25.83,seco,dia
2026-07-18T12:57:43.322728,13176400,1229,15.28,23.76,humedo,tarde
2026-07-20T19:20:22.051537,2769200,986,13.52,41.95,mojado,noche
2026-07-18T15:19:18.345995,16606400,1324,16.44,23.63,humedo,tarde
2026-07-18T11:42:50.536409,15826400,2220,31.16,24.31,humedo,dia
2026-07-19T11:26:43.382650,10772800,1582,26.35,26.0,humedo,dia
2026-07-21T18:30:42.430616,15115600,1442,18.14,23.06,humedo,noche
2026-07-21T00:11:17.034556,15665600,1759,13.74,41.24,humedo,noche
2026-07-20T01:01:36.411820,14789200,2013,14.23,38.6,seco,noche
2026-07-19T14:43:08.783545,3212800,1735,16.27,22.7,seco,tarde
2026-07-21T13:52:39.748590,10915600,1236,15.71,23.58,humedo,tarde
2026-07-19T09:34:36.102547,1802800,1701,27.18,24.89,humedo,dia
2026-07-19T16:16:12.948123,3702800,1294,17.01,23.82,humedo,tarde
2026-07-20T17:06:15.394566,6029200,1925,17.87,22.91,seco,tarde
2026-07-18T16:08:38.209157,11856400,1400,17.0,24.06,humedo,tarde
2026-07-18T10:27:13.331759,336400,2911,25.31,26.46,seco,dia
2026-07-19T17:18:29.342718,11552800,1953,18.14,22.68,seco,tarde
2026-07-19T13:42:42.765409,6152800,1209,15.49,23.27,humedo,tarde
2026-07-21T08:40:06.388461,5645600,1121,27.02,23.47,mojado,dia
2026-07-18T03:00:53.165550,176400,987,13.64,41.94,mojado,noche
2026-07-19T18:08:36.699573,10932800,1995,18.56,22.51,seco,noche
2026-07-18T15:23:30.878351,9346400,1264,16.58,23.79,humedo,tarde
2026-07-20T16:30:07.801515,7459200,1888,17.56,21.4,seco,tarde
2026-07-20T11:34:56.021236,15999200,2907,25.47,26.17,seco,dia
2026-07-18T20:15:51.977454,15236400,983,13.51,41.92,mojado,noche
2026-07-19T06:33:20.520370,7042800,1577,13.82,41.37,humedo,dia
2026-07-18T17:39:57.951678,5836400,987,18.2,23.88,mojado,tarde
2026-07-20T13:15:23.934816,13179200,1661,15.55,22.53,seco,tarde
2026-07-20T04:38:56.179861,3049200,988,13.55,41.86,mojado,noche
2026-07-21T06:16:49.926253,10705600,2422,28.95,24.28,humedo,dia
2026-07-18T15:45:40.647012,15466400,1848,16.9,22.8,seco,tarde
2026-07-20T10:05:51.294462,6719200,1759,23.56,22.27,humedo,dia
2026-07-18T15:35:05.512114,7736400,1279,16.82,23.28,humedo,tarde
2026-07-18T10:49:53.941811,12016400,1066,25.19,24.17,mojado,dia
2026-07-19T10:34:09.007412,13512800,1456,25.85,26.88,humedo,dia
2026-07-19T15:32:26.420735,5232800,954,16.92,23.76,mojado,tarde
2026-07-19T17:17:55.340143,10302800,1471,17.93,23.59,humedo,tarde
2026-07-19T02:35:32.372636,10452800,1986,14.0,39.02,seco,noche
2026-07-18T00:58:37.872435,10336400,982,13.59,41.86,mojado,noche
2026-07-19T21:06:01.814537,8132800,989,13.42,41.93,mojado,noche
2026-07-19T10:57:14.952624,5772800,1089,25.98,26.3,mojado,dia
2026-07-18T17:22:39.332287,4056400,1921,18.19,22.33,seco,tarde
2026-07-19T07:49:28.199007,8062800,2817,24.54,25.76,seco,dia
2026-07-21T13:25:09.624143,7295600,906,15.48,23.34,mojado,tarde
2026-07-20T13:08:25.581580,1869200,1166,14.94,23.6,humedo,tarde
2026-07-18T06:44:11.718644,13396400,2766,24.04,25.83,seco,dia
2026-07-20T10:33:44.384015,1799200,1324,25.13,27.15,humedo,dia
2026-07-20T00:49:15.144222,8139200,990,13.48,41.85,mojado,noche
2026-07-19T06:39:09.646186,10392800,1951,26.53,20.86,humedo,dia
2026-07-19T11:12:20.331994,16032800,1783,24.88,25.49,humedo,dia
2026-07-18T17:10:23.811665,12906400,974,17.92,23.72,mojado,tarde
2026-07-20T18:02:08.639738,5669200,1487,18.11,23.65,humedo,noche
2026-07-18T07:28:46.061775,8536400,2786,24.22,25.67,seco,dia
2026-07-20T15:27:51.159446,10909200,1767,16.9,22.14,seco,tarde
2026-07-21T13:45:36.653045,11055600,1263,15.42,23.92,humedo,tarde
2026-07-19T12:15:27.387551,14442800,1341,23.99,24.22,humedo,tarde
2026-07-18T08:52:26.245475,14336400,2884,25.03,26.59,seco,dia
2026-07-21T16:09:37.481745,3485600,1839,17.06,23.01,seco,tarde
2026-07-20T13:42:35.284358,3889200,1657,15.37,21.83,seco,tarde
2026-07-20T22:20:34.583079,8219200,1992,14.09,38.92,seco,noche
2026-07-19T10:07:58.467526,13162800,2847,24.8,26.73,seco,dia
2026-07-19T12:31:00.153490,2992800,1154,14.64,23.36,humedo,tarde
2026-07-19T08:38:13.148424,8532800,1729,27.47,22.5,humedo,dia
2026-07-20T21:12:48.514848,11299200,1528,13.61,41.02,humedo,noche
2026-07-21T15:23:20.944275,4795600,1287,16.73,23.29,humedo,tarde
2026-07-19T02:20:47.123387,16352800,2025,14.27,39.89,seco,noche
2026-07-20T16:57:40.303514,7589200,1934,17.86,22.43,seco,tarde
2026-07-21T07:52:17.651150,16465600,1470,23.62,23.14,humedo,dia
2026-07-20T13:48:53.987482,14129200,1213,15.52,23.56,humedo,tarde
2026-07-20T11:03:14.374053,11259200,1996,29.09,29.26,humedo,dia
2026-07-18T08:36:03.904206,11836400,2811,24.65,25.93,seco,dia
2026-07-20T04:19:36.572558,3989200,1457,13.66,41.27,humedo,noche
2026-07-18T11:02:48.715587,6956400,2967,25.83,25.66,seco,dia
2026-07-21T12:03:55.931671,3725600,890,19.33,25.92,mojado,tarde
2026-07-18T08:02:20.736040,6996400,1959,29.48,23.47,humedo,dia
2026-07-20T07:55:05.938471,11319200,1118,26.86,25.06,mojado,dia
2026-07-19T06:39:20.451259,2662800,1559,24.15,25.05,humedo,dia
2026-07-21T07:28:42.113923,16355600,1047,24.47,25.12,mojado,dia
2026-07-18T05:50:09.296402,7066400,1991,14.05,38.8,seco,noche
2026-07-20T02:33:05.052745,8779200,2011,14.19,39.12,seco,noche
2026-07-19T06:41:02.714816,10752800,1062,25.01,24.56,mojado,dia
2026-07-21T05:06:57.699102,16035600,1970,13.89,38.77,seco,noche
2026-07-18T18:26:55.547937,13786400,1447,18.04,23.13,humedo,noche
2026-07-19T06:11:43.557953,9002800,2785,24.12,26.04,seco,dia
2026-07-19T21:26:55.403633,13722800,1992,14.09,39.16,seco,noche
2026-07-21T11:23:54.035557,455600,3056,26.68,26.58,seco,dia
2026-07-21T13:41:11.716053,7575600,906,15.61,23.4,mojado,tarde
2026-07-19T16:12:14.442868,8662800,1388,17.12,23.36,humedo,tarde
2026-07-19T03:03:38.308361,12822800,992,13.51,41.88,mojado,noche
2026-07-21T01:15:01.565589,8255600,2011,14.26,40.16,seco,noche
2026-07-19T14:02:13.297701,782800,1271,15.79,23.45,humedo,tarde
2026-07-19T07:14:50.126366,10122800,1678,25.63,24.0,humedo,dia
2026-07-21T12:19:55.112408,2525600,1584,14.62,22.0,seco,tarde
2026-07-20T13:48:15.682863,13739200,1226,15.67,23.77,humedo,tarde
2026-07-18T16:48:19.758712,7706400,974,17.67,23.64,mojado,tarde
2026-07-19T13:07:16.513868,9482800,1631,15.29,22.63,seco,tarde
2026-07-20T03:13:34.461237,13589200,1971,13.81,39.5,seco,noche
2026-07-19T21:03:12.541353,2362800,989,13.54,41.87,mojado,noche
2026-07-21T01:19:48.235971,1365600,990,13.59,41.89,mojado,noche
2026-07-20T20:25:17.153917,5199200,1998,14.19,38.11,seco,noche
2026-07-20T04:30:07.028281,14629200,1988,13.95,38.72,seco,noche
2026-07-19T08:37:14.366413,372800,2846,24.8,26.0,seco,dia
2026-07-19T17:38:43.520947,562800,989,18.25,23.72,mojado,tarde
2026-07-20T15:11:29.850807,5639200,941,16.72,23.29,mojado,tarde
2026-07-21T13:21:23.494204,11135600,1218,15.22,23.48,humedo,tarde
2026-07-21T00:21:21.239633,11229200,986,13.52,41.84,mojado,noche
2026-07-20T17:52:35.320297,11639200,989,18.28,23.52,mojado,tarde
